graph_stem,summary_graph_path,prune_graph_path,solver,matched_k,num_nodes,n_supernodes,n_superedges,L,L_atom,L_atom_norm,sil_raw,sil_norm,L_causal,internalized_mass_fraction,dag_removed_mass_fraction,final_retained_mass_fraction,raw_superedge_mass,final_superedge_mass,total_fine_edge_mass
039,summary_graphs/entmax/alpha_0.50/node_0.02/039_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/039_prune_graph.pt,baseline-kmeans,11,47,13,65,0.26178852771550076,-91.59278869628906,0.4119591413698275,0.6324977502198693,0.8162488751099346,0.11161791406117409,0.11161791406117409,0.3570980631864526,0.4746053514660758,158.97730255126953,102.20681571960449,215.35116577148438
039,summary_graphs/entmax/alpha_0.50/node_0.02/039_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/039_prune_graph.pt,baseline-spectral-adj,11,47,13,56,0.37967296069038886,-15.853311538696289,0.5272248285435251,-0.4537627341985501,0.2731186329007249,0.2321210928372526,0.2321210928372526,0.39537088442102436,0.2836277073309954,101.0198745727539,61.07955741882324,215.35116577148438
039,summary_graphs/entmax/alpha_0.50/node_0.02/039_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/039_prune_graph.pt,baseline-random-same-size,11,47,13,61,0.33166818584086877,-0.9537093639373779,0.5499000251353696,-0.536866235498624,0.231566882250688,0.11343634654636793,0.11343634654636793,0.4884070611616141,0.30539679226349925,128.55446243286133,65.7675552368164,215.35116577148438
040,summary_graphs/entmax/alpha_0.50/node_0.02/040_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/040_prune_graph.pt,ours-summary,13,42,17,123,0.2764517464951493,-151.93402099609375,0.5029885322625886,0.005243682298247644,0.5026218411491238,0.04991496072771007,0.04991496072771007,0.03756994761848734,0.7211214246121092,101.85469125211239,98.02801583707333,135.93829345703125
040,summary_graphs/entmax/alpha_0.50/node_0.02/040_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/040_prune_graph.pt,baseline-spectral-cosine,13,42,17,116,0.3280007910062648,-143.44114685058594,0.5195686842903603,-0.402236317805055,0.2988818410974725,0.13643289772216927,0.13643289772216927,0.12173861895843022,0.5825602394227183,90.16933511197567,79.19224478304386,135.93829345703125
040,summary_graphs/entmax/alpha_0.50/node_0.02/040_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/040_prune_graph.pt,baseline-kmeans,13,42,17,117,0.3303191505277268,-100.51275634765625,0.6033751433139499,0.5685866857203504,0.7842933428601753,0.05726315774150368,0.05726315774150368,0.1035856619974231,0.6763740205694783,102.56990121304989,91.94513009488583,135.93829345703125
040,summary_graphs/entmax/alpha_0.50/node_0.02/040_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/040_prune_graph.pt,baseline-spectral-adj,13,42,17,113,0.4109147203989681,-38.15376663208008,0.7251148477660897,-0.5178478514032475,0.24107607429837624,0.09671459303184644,0.09671459303184644,0.13127999170343024,0.5724872244034992,89.58345101773739,77.82293631136417,135.93829345703125
040,summary_graphs/entmax/alpha_0.50/node_0.02/040_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/040_prune_graph.pt,baseline-random-same-size,13,42,17,117,0.3729724362767825,-64.38479614257812,0.6739056247701793,-0.6190985409812979,0.19045072950935105,0.07203924778338568,0.07203924778338568,0.061903080502141335,0.6255426676634024,90.64650033414364,85.03520272672176,135.93829345703125
041,summary_graphs/entmax/alpha_0.50/node_0.02/041_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/041_prune_graph.pt,ours-summary,12,42,15,97,0.2667155947677805,-111.54385375976562,0.4834477079576721,0.1661978585691259,0.583098929284563,0.04998348157788887,0.04998348157788887,0.08629124881005663,0.728222685512763,88.00769138336182,80.41339778900146,110.42418670654297
041,summary_graphs/entmax/alpha_0.50/node_0.02/041_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/041_prune_graph.pt,baseline-spectral-cosine,12,42,15,82,0.31918485153067655,-105.72036743164062,0.4956876037184175,-0.001056426793394413,0.49947178660330277,0.14268209934293555,0.14268209934293555,0.20832556131329813,0.4983202923041729,69.50661826133728,55.026612997055054,110.42418670654297
041,summary_graphs/entmax/alpha_0.50/node_0.02/041_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/041_prune_graph.pt,baseline-kmeans,12,42,15,96,0.3187246793587336,-86.6916732788086,0.535682535178311,0.46159726656471584,0.730798633282358,0.10176682353915624,0.10176682353915624,0.1256226167040173,0.6120749016704231,77.2982861995697,67.58787322044373,110.42418670654297
041,summary_graphs/entmax/alpha_0.50/node_0.02/041_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/041_prune_graph.pt,baseline-spectral-adj,12,42,15,89,0.4030026802391842,-24.62954330444336,0.6661260523218044,-0.5335692062644496,0.2332153968677752,0.13987930815656388,0.13987930815656388,0.16804956413804692,0.4939680205795149,65.56402230262756,54.54601693153381,110.42418670654297
041,summary_graphs/entmax/alpha_0.50/node_0.02/041_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/041_prune_graph.pt,baseline-random-same-size,12,42,15,82,0.36580327296243864,-50.26105499267578,0.6122532181573554,-0.7292154529768899,0.13539227351155503,0.11935332776752187,0.11935332776752187,0.2993496657497953,0.43316270390082745,68.26748943328857,47.83163928985596,110.42418670654297
042,summary_graphs/entmax/alpha_0.50/node_0.02/042_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/042_prune_graph.pt,ours-summary,9,39,12,61,0.20806727929650695,-90.80169677734375,0.3674394873287572,0.1710326140873485,0.5855163070436742,0.048695071264256685,0.048695071264256685,0.023700778510921987,0.7505601260220871,93.13864922523499,90.93119072914124,121.15110778808594
042,summary_graphs/entmax/alpha_0.50/node_0.02/042_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/042_prune_graph.pt,baseline-spectral-cosine,9,39,12,61,0.22799573405044476,-100.57252502441406,0.34053586829893634,0.15654675746741864,0.5782733787337093,0.11545559980195322,0.11545559980195322,0.08693383512203211,0.6603036396476266,87.61305642127991,79.99651741981506,121.15110778808594
042,summary_graphs/entmax/alpha_0.50/node_0.02/042_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/042_prune_graph.pt,baseline-kmeans,9,39,12,60,0.24574833643343524,-65.4240493774414,0.43731593439281624,0.560787516965693,0.7803937584828464,0.05418073847405422,0.05418073847405422,0.0763600298271305,0.7354678995924183,96.46913695335388,89.10275077819824,121.15110778808594
042,summary_graphs/entmax/alpha_0.50/node_0.02/042_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/042_prune_graph.pt,baseline-spectral-adj,9,39,12,57,0.36304204724273936,-16.28765869140625,0.5726111720975194,-0.3200387949765335,0.33998060251173323,0.15347292238795923,0.15347292238795923,0.14114124899464986,0.5098527549765679,71.92012190818787,61.76922607421875,121.15110778808594
042,summary_graphs/entmax/alpha_0.50/node_0.02/042_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/042_prune_graph.pt,baseline-random-same-size,9,39,12,58,0.34683075794370555,-5.77180814743042,0.6015661500113271,-0.5729567822906478,0.21352160885467608,0.09209536587608398,0.09209536587608398,0.20751035929183867,0.4761444132781612,72.79012894630432,57.685423135757446,121.15110778808594
043,summary_graphs/entmax/alpha_0.50/node_0.02/043_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/043_prune_graph.pt,ours-summary,8,36,14,74,0.18624407841807808,-79.7339859008789,0.32412964333101124,0.0048998214524846005,0.5024499107262423,0.04835851350514491,0.04835851350514491,0.14442494214200263,0.6127063280864032,86.88115501403809,74.33334922790527,121.3197021484375
043,summary_graphs/entmax/alpha_0.50/node_0.02/043_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/043_prune_graph.pt,baseline-spectral-cosine,8,36,14,69,0.22077837067349737,-56.22171401977539,0.40346664977878416,0.268914366798848,0.634457183399424,0.03809009156821061,0.03809009156821061,0.19441782461635043,0.6165672092698,92.85427665710449,74.80175018310547,121.3197021484375
043,summary_graphs/entmax/alpha_0.50/node_0.02/043_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/043_prune_graph.pt,baseline-kmeans,8,36,14,72,0.22459831302756478,-61.02693176269531,0.387252480536458,0.4654345905224944,0.7327172952612472,0.061944145518671584,0.061944145518671584,0.14093445711183988,0.640037260992845,90.38789939880371,77.64912986755371,121.3197021484375
043,summary_graphs/entmax/alpha_0.50/node_0.02/043_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/043_prune_graph.pt,baseline-spectral-adj,8,36,14,69,0.36236852285669124,-9.364973068237305,0.5615745067116461,-0.315396911670608,0.342301544164696,0.16316253900173636,0.16316253900173636,0.21345776693302262,0.45166162671768706,69.66625785827637,54.795454025268555,121.3197021484375
043,summary_graphs/entmax/alpha_0.50/node_0.02/043_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/043_prune_graph.pt,baseline-random-same-size,8,36,14,76,0.3301897708208541,-4.546380519866943,0.5778337789571836,-0.38960800006396334,0.3051959999680183,0.08254576268452468,0.08254576268452468,0.1971221121943645,0.4745004375655908,71.69988441467285,57.56625175476074,121.3197021484375
044,summary_graphs/entmax/alpha_0.50/node_0.02/044_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/044_prune_graph.pt,ours-summary,10,41,12,54,0.1970614510797821,-106.46678161621094,0.34419008623363734,0.2485305692098774,0.6242652846049387,0.049932815925926875,0.049932815925926875,0.1429547702178595,0.6858408205255319,106.80056762695312,91.53291702270508,133.46087646484375
044,summary_graphs/entmax/alpha_0.50/node_0.02/044_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/044_prune_graph.pt,baseline-spectral-cosine,10,41,12,61,0.19887936329358363,-148.73390197753906,0.26328242079944725,0.16959503890436733,0.5847975194521837,0.13447630578772005,0.13447630578772005,0.12917584014656006,0.60645164941556,92.94364166259766,80.93756866455078,133.46087646484375
044,summary_graphs/entmax/alpha_0.50/node_0.02/044_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/044_prune_graph.pt,baseline-kmeans,10,41,12,54,0.21393156550314513,-102.19902801513672,0.3523594934052747,0.6137913984421385,0.8068956992210692,0.0755036376010155,0.0755036376010155,0.2027004186213154,0.6013387710181407,100.65877532958984,80.25519943237305,133.46087646484375
044,summary_graphs/entmax/alpha_0.50/node_0.02/044_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/044_prune_graph.pt,baseline-spectral-adj,10,41,12,56,0.3331762775653724,-15.33626937866211,0.5186321975131055,-0.40454212232382886,0.2977289388380856,0.1477203576176393,0.1477203576176393,0.2705643048663975,0.41266487181375117,75.50304412841797,55.074615478515625,133.46087646484375
044,summary_graphs/entmax/alpha_0.50/node_0.02/044_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/044_prune_graph.pt,baseline-random-same-size,10,41,12,52,0.3193766199924677,-7.062193870544434,0.5344703803129012,-0.6288359329213133,0.18558203353934333,0.10428285967203425,0.10428285967203425,0.22691209690975084,0.4670739709131387,80.63261795043945,62.33610153198242,133.46087646484375
045,summary_graphs/entmax/alpha_0.50/node_0.02/045_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/045_prune_graph.pt,ours-summary,11,41,14,82,0.22744862972972857,-106.3040542602539,0.4049276194810139,0.15003743690212779,0.5750187184510639,0.04996963997844323,0.04996963997844323,0.1311506449769364,0.6460022037416748,84.73810195922852,73.6246452331543,113.96965026855469
045,summary_graphs/entmax/alpha_0.50/node_0.02/045_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/045_prune_graph.pt,baseline-spectral-cosine,11,41,14,80,0.22634884630799096,-127.95883178710938,0.35597271571861777,0.013233442310490213,0.5066167211552451,0.09672497689736412,0.09672497689736412,0.16172478637731644,0.5651763629292091,76.83986282348633,64.4129524230957,113.96965026855469
045,summary_graphs/entmax/alpha_0.50/node_0.02/045_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/045_prune_graph.pt,baseline-kmeans,11,41,14,85,0.26674852667903043,-77.84468841552734,0.4692656171113113,0.5981446410268929,0.7990723205134465,0.06423143624674957,0.06423143624674957,0.14908180615287148,0.6328926184695242,84.76790237426758,72.13055038452148,113.96965026855469
045,summary_graphs/entmax/alpha_0.50/node_0.02/045_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/045_prune_graph.pt,baseline-spectral-adj,11,41,14,75,0.35153512209125104,-18.058273315429688,0.6044245578677809,-0.4246893118199443,0.28765534409002785,0.09864568631472115,0.09864568631472115,0.15331546768674162,0.5416858623812861,72.91469955444336,61.735748291015625,113.96965026855469
045,summary_graphs/entmax/alpha_0.50/node_0.02/045_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/045_prune_graph.pt,baseline-random-same-size,11,41,14,84,0.3332990293675871,-12.939083099365234,0.6159975207397269,-0.5925747666979796,0.2037126166510102,0.050600537995447316,0.050600537995447316,0.11952200635166425,0.5395933788675097,69.84532165527344,61.49726867675781,113.96965026855469
046,summary_graphs/entmax/alpha_0.50/node_0.02/046_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/046_prune_graph.pt,ours-summary,8,43,11,45,0.21439339674920208,-114.93339538574219,0.3791378859841593,0.33492731135140913,0.6674636556757045,0.04964890751424483,0.04964890751424483,0.19809862120913882,0.6077732912973387,89.42810249328613,71.7125186920166,117.99221801757812
046,summary_graphs/entmax/alpha_0.50/node_0.02/046_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/046_prune_graph.pt,baseline-spectral-cosine,8,43,11,50,0.24322422138098493,-132.44183349609375,0.3451760393337211,0.20486953863865434,0.6024347693193272,0.14127240342824876,0.14127240342824876,0.1576543153761516,0.5682902517840382,79.60369300842285,67.0538272857666,117.99221801757812
046,summary_graphs/entmax/alpha_0.50/node_0.02/046_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/046_prune_graph.pt,baseline-kmeans,8,43,11,45,0.2536604645485275,-97.3697280883789,0.4132067889004348,0.590412546804197,0.7952062734020985,0.09411414019662019,0.09411414019662019,0.21629636034258518,0.5362680560236232,80.73901176452637,63.27545738220215,117.99221801757812
046,summary_graphs/entmax/alpha_0.50/node_0.02/046_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/046_prune_graph.pt,baseline-spectral-adj,8,43,11,44,0.3722287053892538,-37.46398162841797,0.5294083591852855,-0.3547719799994094,0.3226140100002953,0.21504905159322205,0.21504905159322205,0.15012870917049656,0.43675721652537564,60.63736152648926,51.533952713012695,117.99221801757812
046,summary_graphs/entmax/alpha_0.50/node_0.02/046_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/046_prune_graph.pt,baseline-random-same-size,8,43,11,45,0.3311482619909825,-19.923954010009766,0.5634314146711541,-0.4494563592599813,0.27527182037000936,0.09886510931081091,0.09886510931081091,0.2789523201057713,0.36836032398873464,60.27847099304199,43.46365165710449,117.99221801757812
047,summary_graphs/entmax/alpha_0.50/node_0.02/047_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/047_prune_graph.pt,ours-summary,9,29,13,68,0.26620543738783675,-60.989158630371094,0.4834431180968343,0.22804045797210187,0.6140202289860509,0.048967756678839236,0.048967756678839236,0.07604496807532343,0.7873643213097516,69.00265789031982,63.75535297393799,80.97312927246094
047,summary_graphs/entmax/alpha_0.50/node_0.02/047_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/047_prune_graph.pt,baseline-spectral-cosine,9,29,13,70,0.3022697422419431,-47.417823791503906,0.5412044856711336,-0.11860369884891274,0.4406981505755436,0.06333499881275262,0.06333499881275262,0.12784178636550814,0.7065634684184293,65.5989408493042,57.21265506744385,80.97312927246094
047,summary_graphs/entmax/alpha_0.50/node_0.02/047_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/047_prune_graph.pt,baseline-kmeans,9,29,13,67,0.304126477821045,-42.73711013793945,0.5611262833478201,0.49875270948266853,0.7493763547413342,0.04712667229426992,0.04712667229426992,0.15407979730904764,0.7228234287889452,69.19006633758545,58.52927494049072,80.97312927246094
047,summary_graphs/entmax/alpha_0.50/node_0.02/047_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/047_prune_graph.pt,baseline-spectral-adj,9,29,13,59,0.3893626486771882,-12.342723846435547,0.6904889255805037,-0.41897336039913424,0.2905133198004329,0.08823637177387267,0.08823637177387267,0.18392450513175046,0.5366377101017495,53.24658679962158,43.45323467254639,80.97312927246094
047,summary_graphs/entmax/alpha_0.50/node_0.02/047_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/047_prune_graph.pt,baseline-random-same-size,9,29,13,64,0.3873086345042669,-11.204614639282227,0.6953328638353741,-0.5278906327317344,0.2360546836341328,0.07928440517315974,0.07928440517315974,0.2049395767049704,0.5267789572715769,53.649935722351074,42.654940605163574,80.97312927246094
048,summary_graphs/entmax/alpha_0.50/node_0.02/048_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/048_prune_graph.pt,ours-summary,10,34,15,94,0.2720426880093972,-67.15872192382812,0.4943161489820995,0.11939973678847748,0.5596998683942387,0.04976922703669481,0.04976922703669481,0.03177763103874241,0.7150627400958465,81.92354965209961,79.3202133178711,110.92762756347656
048,summary_graphs/entmax/alpha_0.50/node_0.02/048_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/048_prune_graph.pt,baseline-spectral-cosine,10,34,15,90,0.3092229935286644,-51.841278076171875,0.5551692176566617,-0.10233713585936899,0.4488314320703155,0.06327676940066707,0.06327676940066707,0.08039104542696994,0.6479081201245764,78.15377426147461,71.87091064453125,110.92762756347656
